2022.03.03,00:00,115.51100,115.53100,115.49700,115.50700,750
2022.03.03,01:00,115.50300,115.51500,115.43500,115.50900,4717
2022.03.03,02:00,115.51000,115.60800,115.48600,115.59400,5238
2022.03.03,03:00,115.59200,115.66000,115.52700,115.59000,5542
2022.03.03,04:00,115.59100,115.65900,115.57000,115.62500,4122
2022.03.03,05:00,115.62600,115.65400,115.61300,115.62200,2449
2022.03.03,06:00,115.62200,115.71200,115.61800,115.66400,3097
2022.03.03,07:00,115.66500,115.66700,115.61900,115.65200,2122
2022.03.03,08:00,115.65000,115.70700,115.64000,115.69300,3391
2022.03.03,09:00,115.69300,115.73200,115.66700,115.71900,4790
2022.03.03,10:00,115.71700,115.78600,115.64600,115.69200,8028
2022.03.03,11:00,115.69300,115.80100,115.67500,115.77800,5703
2022.03.03,12:00,115.77700,115.77900,115.70500,115.72900,4938
2022.03.03,13:00,115.72900,115.77700,115.70600,115.75600,5225
2022.03.03,14:00,115.75500,115.75600,115.63600,115.70900,6659
2022.03.03,15:00,115.70700,115.72400,115.63800,115.65600,7306
2022.03.03,16:00,115.65500,115.69300,115.58000,115.59500,11744
2022.03.03,17:00,115.59100,115.63700,115.50400,115.63200,10055
2022.03.03,18:00,115.63300,115.66200,115.56600,115.65500,9745
2022.03.03,19:00,115.65700,115.67700,115.54800,115.55500,8834
2022.03.03,20:00,115.55300,115.55500,115.42000,115.43600,6275
2022.03.03,21:00,115.43700,115.46600,115.41300,115.41600,5657
2022.03.03,22:00,115.41500,115.44900,115.37700,115.43400,4544
2022.03.03,23:00,115.43200,115.45700,115.42200,115.45000,4747
2022.03.04,00:00,115.45100,115.46300,115.43500,115.45300,6255
2022.03.04,01:00,115.45600,115.49300,115.45300,115.47700,3782
2022.03.04,02:00,115.47800,115.48500,115.24300,115.40300,17213
2022.03.04,03:00,115.40200,115.54900,115.34000,115.46300,15802
2022.03.04,04:00,115.46400,115.47500,115.31500,115.36400,8511
2022.03.04,05:00,115.36300,115.39100,115.30900,115.34800,5945
2022.03.04,06:00,115.34800,115.44000,115.33900,115.43200,4158
2022.03.04,07:00,115.43400,115.48900,115.40000,115.44200,3826
2022.03.04,08:00,115.43900,115.52300,115.43100,115.48400,3972
2022.03.04,09:00,115.48400,115.52800,115.41700,115.44600,6159
2022.03.04,10:00,115.44500,115.46900,115.35100,115.38700,8911
